id,movieinfo_id,actor_id
4274,738,72
4275,738,1041
4276,738,1042
4277,738,1043
4278,739,1044
4279,739,290
4280,739,1045
4281,739,75
4282,739,287
4283,739,1046
4284,740,643
4285,740,58
4286,740,259
4287,740,224
4288,740,439
4289,740,1047
4290,741,141
4291,741,462
4292,741,1048
4293,741,708
4294,741,220
4295,741,137
4296,742,545
4297,742,293
4298,742,74
4299,742,26
4300,742,774
4301,742,540
4302,743,179
4303,743,136
4304,743,407
4305,743,522
4306,743,286
4307,743,1049
4308,744,216
4309,744,808
4310,744,146
4311,744,588
4312,744,589
4313,744,829
4314,745,59
4315,745,7
4316,745,432
4317,745,222
4318,745,65
4319,745,458
4320,746,145
4321,746,146
4322,746,383
4323,746,39
4324,746,402
4325,746,420
4326,747,269
4327,747,216
4328,747,1000
4329,747,420
4330,747,333
4331,747,332
4332,748,770
4333,748,284
4334,748,222
4335,748,39
4336,748,379
4337,748,531
4338,749,588
4339,749,1050
4340,749,1051
4341,749,609
4342,749,146
4343,749,1052
4344,750,1031
4345,750,221
4346,750,381
4347,750,1053
4348,750,445
4349,750,779
4350,751,541
4351,751,540
4352,751,56
4353,751,400
4354,751,1054
4355,751,66
4356,752,222
4357,752,43
4358,752,500
4359,752,258
4360,752,1055
4361,752,138
4362,753,1056
4363,753,308
4364,753,222
4365,753,807
4366,753,1057
4367,753,1058
4368,754,222
4369,754,418
4370,754,72
4371,754,376
4372,754,765
4373,754,333
4374,755,222
4375,755,764
4376,755,531
4377,755,333
4378,755,492
4379,755,361
4380,756,146
4381,756,588
4382,756,217
4383,756,72
4384,756,1059
4385,756,415
4386,757,609
4387,757,1060
4388,757,1061
4389,757,520
4390,757,146
4391,757,1062
4392,758,1063
4393,758,404
4394,758,106
4395,758,82
4396,758,1064
4397,758,69
4398,759,258
4399,759,259
4400,759,141
4401,759,1065
4402,759,443
4403,759,220
4404,760,222
4405,760,402
4406,760,400
4407,760,221
4408,760,290
4409,760,1066
4410,761,202
4411,761,784
4412,761,88
4413,761,3
4414,761,395
4415,761,1067
4416,762,222
4417,762,221
4418,762,340
4419,762,423
4420,762,72
4421,762,76
4422,763,528
4423,763,189
4424,763,40
4425,763,71
4426,763,389
4427,763,2
4428,764,289
4429,764,520
4430,764,179
4431,764,436
4432,764,830
4433,764,522
4434,765,97
4435,765,270
4436,765,39
4437,765,586
4438,765,383
4439,765,287
4440,766,62
4441,766,59
4442,766,15
4443,766,1068
4444,767,216
4445,767,226
4446,767,667
4447,767,331
4448,767,1069
4449,767,531
4450,768,216
4451,768,146
4452,768,451
4453,768,210
4454,768,109
4455,768,305
4456,769,1070
4457,769,1071
4458,769,1072
4459,769,1073
4460,769,418
4461,769,1074
4462,770,216
4463,770,362
4464,770,72
4465,770,146
4466,770,289
4467,770,333
4468,771,550
4469,771,377
4470,771,520
4471,771,1075
4472,771,914
4473,771,829
4474,772,222
4475,772,109
4476,772,98
4477,772,361
4478,772,331
4479,772,1076
4480,773,289
4481,773,179
4482,773,1052
4483,773,362
4484,773,72
4485,773,435
4486,774,428
4487,774,174
4488,774,7
4489,774,140
4490,774,442
4491,774,1077
4492,775,222
4493,775,407
4494,775,320
4495,775,259
4496,775,445
4497,775,158
4498,776,43
4499,776,117
4500,776,258
4501,776,150
4502,776,624
4503,777,216
4504,777,270
4505,777,146
4506,777,362
4507,777,1007
4508,777,333
4509,778,74
4510,778,38
4511,778,1078
4512,778,949
4513,778,1079
4514,778,209
4515,779,97
4516,779,808
4517,779,222
4518,779,289
4519,779,272
4520,779,1007
4521,780,542
4522,780,179
4523,780,331
4524,780,333
4525,780,548
4526,780,465
4527,781,118
4528,781,63
4529,781,340
4530,781,335
4531,781,1080
4532,781,1081
4533,782,520
4534,782,179
4535,782,601
4536,782,291
4537,782,181
4538,782,791
4539,783,145
4540,783,305
4541,783,665
4542,783,219
4543,783,804
4544,783,462
4545,784,122
4546,784,191
4547,784,581
4548,784,1082
4549,784,1083
4550,784,566
4551,785,308
4552,785,462
4553,785,208
4554,785,66
4555,785,217
4556,785,620
4557,786,520
4558,786,621
4559,786,1007
4560,786,765
4561,786,1084
4562,786,921
4563,787,51
4564,787,1085
4565,787,241
4566,787,862
4567,787,1086
4568,787,503
4569,788,1087
4570,788,1088
4571,788,1089
4572,788,1090
4573,789,1091
4574,789,58
4575,789,586
4576,789,928
4577,789,72
4578,789,886
4579,790,603
4580,790,371
4581,790,16
4582,790,88
4583,790,1092
4584,790,1093
4585,791,229
4586,791,259
4587,791,355
4588,791,814
4589,791,202
4590,791,289
4591,792,33
4592,792,449
4593,792,5
4594,792,577
4595,792,1094
4596,792,1095
4597,793,307
4598,793,321
4599,793,1096
4600,793,117
4601,793,98
4602,793,284
4603,794,1097
4604,794,229
4605,794,93
4606,794,425
4607,794,217
4608,794,269
4609,795,378
4610,795,136
4611,795,217
4612,795,58
4613,795,415
4614,795,791
4615,796,377
4616,796,586
4617,796,436
4618,796,637
4619,796,520
4620,796,420
4621,797,666
4622,797,289
4623,797,407
4624,797,1098
4625,797,383
4626,797,550
4627,798,435
4628,798,510
4629,798,637
4630,798,931
4631,798,1099
4632,798,887
4633,799,361
4634,799,94
4635,799,72
4636,799,150
4637,799,1052
4638,799,291
4639,800,93
4640,800,95
4641,800,361
4642,800,148
4643,800,701
4644,800,335
4645,801,907
4646,801,1100
4647,801,924
4648,801,1101
4649,801,1102
4650,802,428
4651,802,26
4652,802,38
4653,802,137
4654,802,355
4655,802,898
4656,803,222
4657,803,308
4658,803,367
4659,803,541
4660,803,138
4661,803,102
4662,804,222
4663,804,229
4664,804,340
4665,804,423
4666,804,76
4667,804,510
4668,805,179
4669,805,136
4670,805,362
4671,805,886
4672,805,565
4673,805,381
4674,806,414
4675,806,222
4676,806,72
4677,806,1103
4678,806,1104
4679,806,609
4680,807,221
4681,807,38
4682,807,462
4683,807,258
4684,807,796
4685,807,423
4686,808,43
4687,808,59
4688,808,41
4689,808,211
4690,808,123
4691,808,807
4692,809,1078
4693,809,540
4694,809,407
4695,809,119
4696,809,212
4697,809,72
4698,810,378
4699,810,122
4700,810,1105
4701,810,89
4702,810,138
4703,810,137
4704,811,1106
4705,811,1107
4706,811,1108
4707,811,1109
4708,811,1110
4709,812,1111
4710,812,1112
4711,813,1113
4712,813,493
4713,813,789
4714,813,1114
4715,813,1115
4716,814,1116
4717,814,1117
4718,814,1118
4719,814,1119
4720,814,1120
4721,814,1121
4722,815,222
4723,815,384
4724,815,834
4725,815,297
4726,815,44
4727,815,202
4728,816,401
4729,816,146
4730,816,72
4731,816,402
4732,816,996
4733,816,67
4734,817,222
4735,817,541
4736,817,311
4737,817,309
4738,817,425
4739,817,463
4740,818,94
4741,818,221
4742,818,122
4743,818,532
4744,818,1122
4745,818,710
4746,819,229
4747,819,26
4748,819,122
4749,819,367
4750,819,540
4751,819,136
4752,820,315
4753,820,278
4754,820,1123
4755,820,1124
4756,820,1125
4757,821,221
4758,821,93
4759,821,43
4760,821,347
4761,821,136
4762,821,593
4763,822,229
4764,822,927
4765,822,258
4766,822,124
4767,822,711
4768,822,1126
4769,823,588
4770,823,93
4771,823,608
4772,823,1127
4773,823,334
4774,823,619
4775,824,179
4776,824,520
4777,824,436
4778,824,522
4779,824,521
4780,824,1128
4781,825,146
4782,825,588
4783,825,608
4784,825,85
4785,825,842
4786,825,348
4787,826,325
4788,826,2
4789,826,582
4790,826,5
4791,826,3
4792,826,439
4793,827,402
4794,827,85
4795,827,43
4796,827,150
4797,827,1033
4798,827,997
4799,828,241
4800,828,1129
4801,828,1130
4802,828,274
4803,828,129
4804,828,100
4805,829,309
4806,829,212
4807,829,204
4808,829,139
4809,829,41
4810,829,7
4811,830,26
4812,830,85
4813,830,540
4814,830,348
4815,830,462
4816,830,77
4817,831,623
4818,831,829
4819,831,146
4820,831,521
4821,831,72
4822,831,403
4823,832,1131
4824,832,1132
4825,832,1133
4826,832,632
4827,832,341
4828,832,802
4829,833,219
4830,833,332
4831,833,72
4832,833,966
4833,833,58
4834,833,179
4835,834,149
4836,834,146
4837,834,86
4838,834,43
4839,834,57
4840,835,378
4841,835,136
4842,835,94
4843,835,667
4844,835,158
4845,835,217
4846,836,462
4847,836,9
4848,836,251
4849,836,368
4850,836,4
4851,836,1134
4852,837,340
4853,837,1135
4854,837,1136
4855,837,1137
4856,837,1138
4857,837,1139
4858,838,407
4859,838,136
4860,838,332
4861,838,98
4862,838,421
4863,838,601
4864,839,179
4865,839,808
4866,839,272
4867,839,966
4868,839,222
4869,839,903
4870,840,22
4871,840,1140
4872,840,1141
4873,840,1142
4874,840,1143
4875,841,508
4876,841,367
4877,841,73
4878,841,1144
4879,841,39
4880,841,361
4881,842,349
4882,842,1145
4883,842,508
4884,842,57
4885,842,16
4886,842,462
4887,843,222
4888,843,1146
4889,843,834
4890,843,61
4891,843,1147
4892,843,140
4893,844,1148
4894,844,354
4895,844,348
4896,844,208
4897,844,586
4898,844,16
4899,845,289
4900,845,808
4901,845,914
4902,845,72
4903,845,332
4904,845,637
4905,846,222
4906,846,348
4907,846,76
4908,846,492
4909,846,1013
4910,846,446
4911,847,58
4912,847,217
4913,847,284
4914,847,829
4915,847,332
4916,847,362
4917,848,1135
4918,848,178
4919,848,1149
4920,848,1150
4921,848,1151
4922,849,948
4923,849,76
4924,849,222
4925,849,377
4926,849,380
4927,849,348
4928,850,1152
4929,850,418
4930,850,1153
4931,850,1154
4932,850,1155
4933,851,26
4934,851,212
4935,851,348
4936,851,397
4937,851,806
4938,851,1156
4939,852,289
4940,852,377
4941,852,146
4942,852,72
4943,852,269
4944,852,637
4945,853,376
4946,853,331
4947,853,589
4948,853,269
4949,853,667
4950,853,623
4951,854,136
4952,854,179
4953,854,331
4954,854,332
4955,854,522
4956,854,333
4957,855,520
4958,855,284
4959,855,150
4960,855,532
4961,855,181
4962,855,706
4963,856,660
4964,856,221
4965,856,923
4966,856,1157
4967,856,175
4968,857,565
4969,857,376
4970,857,362
4971,857,821
4972,857,150
4973,857,1158
4974,858,75
4975,858,407
4976,858,903
4977,858,1159
4978,858,1160
4979,858,376
4980,859,1161
4981,859,1162
4982,859,550
4983,859,290
4984,859,72
4985,859,706
4986,860,233
4987,860,1163
4988,860,581
4989,860,55
4990,860,236
4991,860,319
4992,861,222
4993,861,85
4994,861,340
4995,861,76
4996,861,56
4997,861,251
4998,862,58
4999,862,407
5000,862,227
5001,862,272
5002,862,333
5003,862,607
5004,863,1091
5005,863,146
5006,863,1052
5007,863,420
5008,863,72
5009,863,589
5010,864,520
5011,864,667
5012,864,1164
5013,864,522
5014,864,637
5015,864,1165
5016,865,928
5017,865,1166
5018,865,520
5019,865,1167
5020,865,930
5021,865,97
5022,866,268
5023,866,75
5024,866,333
5025,866,593
5026,866,903
5027,866,765
5028,867,179
5029,867,58
5030,867,72
5031,867,150
5032,867,343
5033,867,333
5034,868,1153
5035,868,1168
5036,868,869
5037,868,1169
5038,868,1170
5039,869,26
5040,869,221
5041,869,258
5042,869,425
5043,869,76
5044,869,158
5045,870,58
5046,870,508
5047,870,221
5048,870,402
5049,870,997
5050,870,422
5051,871,1171
5052,871,146
5053,871,98
5054,871,1172
5055,871,72
5056,871,331
5057,872,43
5058,872,59
5059,872,29
5060,872,27
5061,872,40
5062,872,636
5063,873,26
5064,873,508
5065,873,307
5066,873,708
5067,873,137
5068,873,1173
5069,874,229
5070,874,223
5071,874,502
5072,874,250
5073,874,1038
5074,874,44
5075,875,361
5076,875,808
5077,875,226
5078,875,668
5079,875,72
5080,875,335
5081,876,1174
5082,876,1175
5083,876,1176
5084,876,1177
5085,877,1178
5086,877,1179
5087,877,1180
5088,877,1181
5089,877,1182
5090,877,1183
5091,878,1184
5092,878,493
5093,878,1185
5094,878,1186
5095,878,1187
5096,878,1188
5097,879,588
5098,879,608
5099,879,1189
5100,879,1127
5101,879,150
5102,879,1190
5103,880,216
5104,880,72
5105,880,548
5106,880,333
5107,880,1191
5108,880,58
5109,881,58
5110,881,838
5111,881,204
5112,881,146
5113,881,40
5114,881,617
5115,882,313
5116,882,306
5117,882,259
5118,882,100
5119,882,478
5120,882,727
5121,883,668
5122,883,26
5123,883,462
5124,883,76
5125,883,138
5126,883,842
5127,884,508
5128,884,500
5129,884,924
5130,884,925
5131,884,1192
5132,884,1193
5133,885,222
5134,885,532
5135,885,382
5136,885,804
5137,885,814
5138,885,462
5139,886,179
5140,886,136
5141,886,305
5142,886,109
5143,886,444
5144,886,354
5145,887,72
5146,887,289
5147,887,376
5148,887,623
5149,887,181
5150,887,76
5151,888,361
5152,888,1194
5153,888,228
5154,888,400
5155,888,1195
5156,888,977
5157,889,146
5158,889,361
5159,889,403
5160,889,93
5161,889,1196
5162,889,1197
5163,890,586
5164,890,289
5165,890,764
5166,890,332
5167,890,531
5168,890,1198
5169,891,1199
5170,891,783
5171,891,362
5172,891,1200
5173,891,376
5174,891,1195
5175,892,85
5176,892,402
5177,892,400
5178,892,136
5179,892,381
5180,892,339
5181,893,414
5182,893,362
5183,893,306
5184,893,424
5185,893,960
5186,893,829
5187,894,136
5188,894,284
5189,894,361
5190,894,148
5191,894,286
5192,894,742
5193,895,1201
5194,895,641
5195,895,189
5196,895,642
5197,895,686
5198,895,519
5199,896,57
5200,896,508
5201,896,462
5202,896,138
5203,896,839
5204,896,222
5205,897,62
5206,897,1063
5207,897,107
5208,897,153
5209,897,412
5210,897,205
5211,898,284
5212,898,217
5213,898,609
5214,898,706
5215,898,914
5216,898,808
5217,899,1005
5218,899,1202
5219,899,179
5220,899,522
5221,899,667
5222,899,1203
5223,900,1204
5224,900,1205
5225,900,1206
5226,900,1207
5227,900,1208
5228,900,1209
5229,901,145
5230,901,222
5231,901,180
5232,901,307
5233,901,97
5234,901,959
5235,902,821
5236,902,782
5237,902,383
5238,902,1210
5239,902,586
5240,902,435
5241,903,43
5242,903,540
5243,903,117
5244,903,223
5245,903,1211
5246,903,1212
5247,904,520
5248,904,217
5249,904,150
5250,904,637
5251,904,968
5252,904,791
5253,905,222
5254,905,500
5255,905,259
5256,905,348
5257,905,898
5258,905,445
5259,906,222
5260,906,284
5261,906,39
5262,906,223
5263,906,1213
5264,906,1214
5265,907,660
5266,907,923
5267,907,488
5268,907,1215
5269,908,907
5270,908,462
5271,908,418
5272,908,119
5273,908,992
5274,908,1101
5275,909,1216
5276,909,1217
5277,909,223
5278,909,502
5279,909,1218
5280,909,698
5281,910,354
5282,910,348
5283,910,136
5284,910,428
5285,910,219
5286,910,208
5287,911,462
5288,911,355
5289,911,418
5290,911,442
5291,911,124
5292,911,9
5293,912,1219
5294,912,1220
5295,912,1221
5296,912,1222
5297,913,1223
5298,913,1224
5299,914,38
5300,914,141
5301,914,224
5302,914,172
5303,914,1225
5304,914,1226
5305,915,222
5306,915,117
5307,915,136
5308,915,508
5309,915,367
5310,915,102
5311,916,666
5312,916,269
5313,916,667
5314,916,216
5315,916,418
5316,916,1227
5317,917,1228
5318,917,276
5319,917,503
5320,917,1229
5321,917,1230
5322,918,588
5323,918,367
5324,918,57
5325,918,462
5326,918,779
5327,918,348
5328,919,73
5329,919,309
5330,919,394
5331,919,144
5332,919,1231
5333,919,107
5334,920,222
5335,920,462
5336,920,309
5337,920,418
5338,920,257
5339,920,156
5340,921,1232
5341,921,1233
5342,921,1234
5343,921,849
5344,921,738
5345,921,1235
5346,922,418
5347,922,305
5348,922,336
5349,922,400
5350,922,1236
5351,922,1237
5352,923,1034
5353,923,1238
5354,923,1239
5355,923,1169
5356,923,1240
5357,923,1241
5358,924,927
5359,924,376
5360,924,508
5361,924,1242
5362,924,620
5363,924,1243
5364,925,145
5365,925,146
5366,925,58
5367,925,1062
5368,925,791
5369,925,72
5370,926,217
5371,926,58
5372,926,72
5373,926,593
5374,926,1244
5375,926,1075
5376,927,1245
5377,927,1246
5378,927,573
5379,927,1247
5380,927,551
5381,927,1248
5382,928,1249
5383,928,122
5384,928,1250
5385,928,462
5386,928,16
5387,928,76
5388,929,85
5389,929,122
5390,929,376
5391,929,258
5392,929,400
5393,929,418
5394,930,1013
5395,930,43
5396,930,76
5397,930,86
5398,930,306
5399,930,564
5400,931,179
5401,931,783
5402,931,665
5403,931,1251
5404,931,1252
5405,931,1253
5406,932,1091
5407,932,362
5408,932,520
5409,932,219
5410,932,72
5411,932,444
5412,933,462
5413,933,212
5414,933,16
5415,933,1048
5416,933,708
5417,933,220
5418,934,462
5419,934,9
5420,934,4
5421,934,121
5422,934,157
5423,934,1038
5424,935,376
5425,935,284
5426,935,508
5427,935,400
5428,935,446
5429,935,77
5430,936,643
5431,936,258
5432,936,1231
5433,936,181
5434,936,255
5435,937,43
5436,937,500
5437,937,209
5438,937,223
5439,937,593
5440,937,828
5441,938,222
5442,938,43
5443,938,423
5444,938,109
5445,938,500
5446,938,361
5447,939,520
5448,939,783
5449,939,888
5450,939,637
5451,939,76
5452,939,344
5453,940,117
5454,940,462
5455,940,252
5456,940,1254
5457,940,321
5458,940,1255
5459,941,26
5460,941,500
5461,941,541
5462,941,398
5463,941,46
5464,941,545
5465,942,1033
5466,942,381
5467,942,1078
5468,942,1256
5469,942,956
5470,942,57
5471,943,400
5472,943,179
5473,943,73
5474,943,136
5475,943,76
5476,943,779
5477,944,222
5478,944,217
5479,944,208
5480,944,76
5481,944,72
5482,944,400
5483,945,145
5484,945,1031
5485,945,356
5486,945,445
5487,945,208
5488,945,842
5489,946,23
5490,946,15
5491,946,201
5492,946,1257
5493,946,55
5494,946,1258
5495,947,21
5496,947,580
5497,947,528
5498,947,1259
5499,947,1260
5500,947,33
5501,948,462
5502,948,141
5503,948,258
5504,948,212
5505,948,158
5506,948,1048
5507,949,289
5508,949,588
5509,949,376
5510,949,43
5511,949,210
5512,949,586
5513,950,308
5514,950,122
5515,950,146
5516,950,96
5517,950,217
5518,950,72
5519,951,1261
5520,951,1262
5521,951,272
5522,951,179
5523,951,146
5524,951,421
5525,952,212
5526,952,462
5527,952,9
5528,952,63
5529,952,1263
5530,952,121
5531,953,43
5532,953,118
5533,953,264
5534,953,1264
5535,953,40
5536,953,1265
5537,954,222
5538,954,414
5539,954,72
5540,954,217
5541,954,333
5542,954,379
5543,955,179
5544,955,808
5545,955,39
5546,955,72
5547,955,219
5548,955,520
5549,956,118
5550,956,616
5551,956,394
5552,956,1266
5553,956,107
5554,956,3
5555,957,122
5556,957,222
5557,957,289
5558,957,309
5559,957,893
5560,957,445
5561,958,145
5562,958,402
5563,958,508
5564,958,340
5565,958,381
5566,958,1267
5567,959,462
5568,959,356
5569,959,156
5570,959,507
5571,959,33
5572,959,1268
5573,960,1135
5574,960,1194
5575,960,423
5576,960,1269
5577,960,1270
5578,960,1271
5579,961,26
5580,961,432
5581,961,500
5582,961,1272
5583,961,1273
5584,961,1274
5585,962,212
5586,962,117
5587,962,76
5588,962,150
5589,962,445
5590,962,1275
5591,963,222
5592,963,229
5593,963,122
5594,963,142
5595,963,16
5596,963,558
5597,964,93
5598,964,361
5599,964,72
5600,964,1276
5601,964,1013
5602,964,770
5603,965,364
5604,965,268
5605,965,520
5606,965,589
5607,965,699
5608,965,771
5609,966,122
5610,966,85
5611,966,43
5612,966,72
5613,966,89
5614,966,1277
5615,967,289
5616,967,1062
5617,967,520
5618,967,427
5619,967,903
5620,967,999
5621,968,216
5622,968,136
5623,968,290
5624,968,222
5625,968,601
5626,968,415
5627,969,1278
5628,969,959
5629,969,400
5630,969,76
5631,969,462
5632,969,814
5633,970,58
5634,970,221
5635,970,109
5636,970,43
5637,970,223
5638,970,1279
5639,971,222
5640,971,554
5641,971,340
5642,971,1280
5643,971,1281
5644,971,1282
5645,972,210
5646,972,136
5647,972,421
5648,972,67
5649,972,72
5650,972,568
5651,973,643
5652,973,222
5653,973,259
5654,973,265
5655,973,4
5656,973,321
5657,974,307
5658,974,16
5659,974,508
5660,974,425
5661,974,158
5662,974,400
5663,975,72
5664,975,403
5665,975,146
5666,975,281
5667,975,333
5668,975,1198
5669,976,179
5670,976,1283
5671,976,520
5672,976,1052
5673,976,72
5674,976,966
5675,977,500
5676,977,397
5677,977,259
5678,977,559
5679,977,33
5680,977,1284
5681,978,145
5682,978,94
5683,978,269
5684,978,76
5685,978,1285
5686,979,540
5687,979,462
5688,979,312
5689,979,224
5690,979,158
5691,979,220
5692,980,437
5693,980,270
5694,980,1159
5695,980,421
5696,980,72
5697,980,333
5698,981,229
5699,981,432
5700,981,514
5701,981,312
5702,981,1286
5703,981,144
5704,982,428
5705,982,259
5706,982,258
5707,982,223
5708,982,1287
5709,982,356
5710,983,26
5711,983,95
5712,983,221
5713,983,76
5714,983,219
5715,983,814
5716,984,1288
5717,984,1289
5718,984,1290
5719,984,1291
5720,984,1292
5721,985,1293
5722,985,1294
5723,985,972
5724,985,1295
5725,985,1296
5726,985,974
5727,986,1297
5728,986,1298
5729,986,1299
5730,986,1300
5731,986,1301
5732,986,1302
5733,987,1303
5734,987,222
5735,987,72
5736,987,109
5737,987,89
5738,987,1104
5739,988,741
5740,988,1304
5741,988,179
5742,988,520
5743,988,607
5744,988,158
5745,989,229
5746,989,38
5747,989,307
5748,989,331
5749,989,1305
5750,989,447
5751,990,967
5752,990,146
5753,990,1306
5754,990,428
5755,990,420
5756,990,76
5757,991,666
5758,991,378
5759,991,420
5760,991,1008
5761,991,520
5762,991,637
5763,992,493
5764,992,1307
5765,992,1308
5766,992,1309
5767,992,1310
5768,993,1239
5769,993,869
5770,993,1311
5771,993,1312
5772,994,1313
5773,994,1314
5774,994,1315
5775,994,1316
5776,994,1317
5777,995,1318
5778,995,1319
5779,995,1320
5780,995,1321
5781,995,1322
5782,996,1323
5783,996,1324
5784,996,1325
5785,996,1326
5786,996,1327
5787,996,1328
5788,997,95
5789,997,414
5790,997,367
5791,997,136
5792,997,76
5793,997,158
5794,998,1135
5795,998,1329
5796,998,1330
5797,998,1192
5798,998,902
5799,998,1155
5800,999,289
5801,999,179
5802,999,58
5803,999,72
5804,999,1198
5805,999,999
5806,1000,85
5807,1000,43
5808,1000,73
5809,1000,997
5810,1000,136
5811,1000,842
5812,1001,361
5813,1001,222
5814,1001,136
5815,1001,72
5816,1001,444
5817,1001,158
5818,1002,136
5819,1002,407
5820,1002,332
5821,1002,522
5822,1002,421
5823,1002,964
5824,1003,520
5825,1003,217
5826,1003,146
5827,1003,383
5828,1003,601
5829,1003,771
5830,1004,179
5831,1004,808
5832,1004,1331
5833,1004,75
5834,1004,362
5835,1004,522
5836,1005,222
5837,1005,26
5838,1005,745
5839,1005,432
5840,1005,156
5841,1005,423
5842,1006,229
5843,1006,26
5844,1006,1332
5845,1006,41
5846,1006,143
5847,1006,251
5848,1007,1194
5849,1007,145
5850,1007,95
5851,1007,460
5852,1007,114
5853,1007,531
5854,1008,1324
5855,1008,1333
5856,1008,1334
5857,1008,1335
5858,1009,428
5859,1009,190
5860,1009,927
5861,1009,407
5862,1009,258
5863,1009,399
5864,1010,222
5865,1010,643
5866,1010,340
5867,1010,259
5868,1010,190
5869,1011,354
5870,1011,508
5871,1011,400
5872,1011,445
5873,1011,462
5874,1012,1336
5875,1012,1337
5876,1012,879
5877,1012,1338
5878,1012,1339
5879,1012,1340
5880,1013,222
5881,1013,508
5882,1013,1341
5883,1013,1269
5884,1013,1342
5885,1013,32
5886,1014,222
5887,1014,43
5888,1014,500
5889,1014,783
5890,1014,1225
5891,1014,265
5892,1015,623
5893,1015,270
5894,1015,290
5895,1015,601
5896,1015,222
5897,1015,830
5898,1016,268
5899,1016,364
5900,1016,1343
5901,1016,1167
5902,1016,550
5903,1016,1044
5904,1017,1344
5905,1017,1345
5906,1017,1346
5907,1017,1347
5908,1017,1348
5909,1017,1349
5910,1018,1350
5911,1018,1351
5912,1018,1352
5913,1018,1353
5914,1018,1354
5915,1018,1118
5916,1019,208
5917,1019,491
5918,1019,779
5919,1019,1355
5920,1019,136
5921,1019,356
5922,1020,179
5923,1020,146
5924,1020,381
5925,1020,362
5926,1020,351
5927,1020,1356
5928,1021,179
5929,1021,808
5930,1021,222
5931,1021,332
5932,1021,601
5933,1021,72
5934,1022,376
5935,1022,229
5936,1022,361
5937,1022,98
5938,1022,774
5939,1022,158
5940,1023,361
5941,1023,343
5942,1023,98
5943,1023,381
5944,1023,72
5945,1023,1158
5946,1024,378
5947,1024,136
5948,1024,72
5949,1024,1091
5950,1024,344
5951,1024,726
5952,1025,136
5953,1025,403
5954,1025,72
5955,1025,766
5956,1025,422
5957,1025,351
5958,1026,666
5959,1026,377
5960,1026,520
5961,1026,420
5962,1026,436
5963,1026,765
5964,1027,72
5965,1027,414
5966,1027,402
5967,1027,356
5968,1027,1020
5969,1027,222
5970,1028,407
5971,1028,136
5972,1028,72
5973,1028,422
5974,1028,350
5975,1028,1357
5976,1029,918
5977,1029,1358
5978,1029,1359
5979,1029,1360
5980,1030,869
5981,1030,965
5982,1030,1240
5983,1030,1241
5984,1030,1361
5985,1031,1362
5986,1031,519
5987,1031,246
5988,1031,535
5989,1031,5
5990,1031,1363
5991,1032,26
5992,1032,122
5993,1032,59
5994,1032,158
5995,1032,803
5996,1032,1364
5997,1033,222
5998,1033,508
5999,1033,176
6000,1033,102
6001,1033,142
6002,1033,1365
6003,1034,222
6004,1034,508
6005,1034,367
6006,1034,803
6007,1034,445
6008,1034,66
6009,1035,666
6010,1035,289
6011,1035,667
6012,1035,771
6013,1036,1366
6014,1036,1367
6015,1036,436
6016,1036,219
6017,1036,287
6018,1036,333
6019,1037,259
6020,1037,500
6021,1037,223
6022,1037,624
6023,1037,835
6024,1037,158
6025,1038,73
6026,1038,109
6027,1038,540
6028,1038,837
6029,1038,835
6030,1038,502
6031,1039,376
6032,1039,305
6033,1039,403
6034,1039,732
6035,1039,1368
6036,1040,473
6037,1040,305
6038,1040,93
6039,1040,136
6040,1040,677
6041,1040,125
6042,1041,216
6043,1041,136
6044,1041,586
6045,1041,421
6046,1041,222
6047,1041,791
6048,1042,75
6049,1042,377
6050,1042,222
6051,1042,332
6052,1042,531
6053,1042,181
6054,1043,1369
6055,1043,1370
6056,1043,1371
6057,1044,26
6058,1044,508
6059,1044,997
6060,1044,211
6061,1044,156
6062,1044,1372
6063,1045,608
6064,1045,924
6065,1045,1373
6066,1045,1374
6067,1046,94
6068,1046,508
6069,1046,307
6070,1046,1375
6071,1046,185
6072,1046,510
6073,1047,378
6074,1047,1376
6075,1047,1280
6076,1047,1282
6077,1047,1377
6078,1047,1378
6079,1048,660
6080,1048,923
6081,1048,1379
6082,1048,1157
6083,1048,1380
6084,1048,1381
6085,1049,458
6086,1049,281
6087,1049,1356
6088,1049,400
6089,1049,76
6090,1049,968
6091,1050,1382
6092,1050,1383
6093,1050,1384
6094,1050,1385
6095,1050,1386
6096,1050,1387
6097,1051,122
6098,1051,123
6099,1051,204
6100,1051,432
6101,1051,1388
6102,1051,88
6103,1052,222
6104,1052,122
6105,1052,123
6106,1052,400
6107,1052,1389
6108,1052,1390
6109,1053,378
6110,1053,305
6111,1053,667
6112,1053,420
6113,1053,522
6114,1053,1055
6115,1054,179
6116,1054,58
6117,1054,1010
6118,1054,520
6119,1054,72
6120,1055,363
6121,1055,362
6122,1055,75
6123,1055,72
6124,1055,383
6125,1055,434
6126,1056,14
6127,1056,325
6128,1056,88
6129,1056,2
6130,1056,396
6131,1056,125
6132,1057,1
6133,1057,1391
6134,1057,128
6135,1057,325
6136,1057,396
6137,1057,88
6138,1058,107
6139,1058,51
6140,1058,675
6141,1058,1392
6142,1058,88
6143,1058,44
6144,1059,755
6145,1059,1393
6146,1059,1394
6147,1059,1383
6148,1059,1395
6149,1060,782
6150,1060,1198
6151,1060,1008
6152,1060,434
6153,1060,701
6154,1061,1396
6155,1061,1397
6156,1061,1398
6157,1061,1399
6158,1061,1400
6159,1061,1401
