id,name_eg,name_ar,actors_name_eg,actors_name_ar,genres_name_eg,genres_name_ar,poster_url,final_rating
59,al nazzer,الناظر,"Alaa Wali El Din, Hassan Hosny, Mohamed Saad, Ahmed Helmy, Hesham Selim, Basma","علاء ولي الدين, حسن حسني, محمد سعد, أحمد حلمي, هشام سليم, بسمة",comedy,كوميديا,https://i.egycdn.com/pic/WmFwZndlY21tbXZtYnZjbWJtdWNtbW1HVVR2eFBtRQ.jpg,3.5979626575
60,karmouz war,حرب كرموز,"Amir Karara, Ghada Abdelrazek, Mostafa Khater, Mahmoud Hemeida, Scott Adkins, Bayyumy Fouad","أمير كرارة, غادة عبدالرازق, مصطفى خاطر, محمود حميدة, سكوت أدكنز, بيومي فؤاد","Action, excitement","اكشن, اثارة",https://i.egycdn.com/pic/WmFwZndlY21Udm1tbWJtbW1wakVjY2t3eG1teGxtR3c.jpg,3.594903807
61,ehna betoa el otobees,احنا بتوع الأتوبيس,"Adel Imam, Abdelmonem Madbouly, Moshira Ismaeil, Aqeila Rateb, Saeid Abdelghani, Younes Shalaby","عادل إمام, عبدالمنعم مدبولي, مشيرة إسماعيل, عقيلة راتب, سعيد عبدالغني, يونس شلبي","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtYm1wVG1FY21FbWJ2Y21tS2Fsdnc.jpg,3.5896813865
62,45 days,45 يوم,"Ahmed El Fishawy, Ezzat Abu Ouf, Ghada Abdelrazek, Hesham Selim, Lana Saeed, Salah Sarhan","أحمد الفيشاوي, عزت أبو عوف, غادة عبدالرازق, هشام سليم, لانا سعيد, صلاح سرحان","drama, excitement, crime","جريمة, دراما, اثارة",https://i.egycdn.com/pic/WmFwZndlY21qbWJ2Tm1tYm1FRWN2Y2Ftb2NteGpheA.jpg,3.584428605
63,toyoor el zalam,طيور الظلام,"Adel Imam, Yousra, Gamil Rateb, Ahmad Rateb, Ryad El Kholy, Nazim Sharawy","عادل إمام, يسرا, جميل راتب, أحمد راتب, رياض الخولي, نظيم شعراوي","drama, excitement, old movie","دراما, اثارة, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtSE5ibWFjbVR4andURXhjTkk.jpg,3.5835173345
64,doaa al karawan,دعاء الكروان,"Faten Hamama, Ahmad Mazhar, Zahrat Al Oula, Amina Rizq, Abdelalim Khattab, Mimi Shakib","فاتن حمامة, أحمد مظهر, زهرة العلا, أمينة رزق, عبدالعليم خطاب, ميمي شكيب","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbXZtVEVtcGFjY3dsdmt0d2x4YQ.jpg,3.5749280305
65,el hob fel zenzana,حب في الزنزانة,"Soad Hosny, Adel Imam, Yehia El Fakharany, Gamil Rateb, Abdelmonem Madbouly, Ali Al Sharif","سعاد حسني, عادل إمام, يحيى الفخراني, جميل راتب, عبدالمنعم مدبولي, علي الشريف","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtbW12bXZtakVjbXp4bFBsbVRtdnc.jpg,3.570074433
66,al ghoul,الغول,"Adel Imam, Nelly, Farid Shawqy, Salah El Saadani, Hatem Zu Elfakar, Sherifa Zayton","عادل إمام, نيللي, فريد شوقي, صلاح السعدني, حاتم ذو الفقار, شريفة زيتون","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtdm1ibVR1Y21tbUVtSWFtcHphdnc.jpg,3.5681785225
67,bedaya wa nehaya,بداية ونهاية,"Omar Sharif, Farid Shawqy, Kamal Hussain, Amina Rizq, Amal Farid, Salah Mansour","عمر الشريف, فريد شوقي, كمال حسين, أمينة رزق, آمال فريد, صلاح منصور","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUV2TmJtbW1lY21FbWJ4bVlqUG1qbA.jpg,3.5680904175
68,dreams of hind and camilia,أحلام هند وكاميليا,"Ahmed Zaki, Naglaa Fathy, Aaidah Riyadh, Hassan El Adl, Mohamed Kamel, Othman Abdelmonem","أحمد زكي, نجلاء فتحي, عايدة رياض, حسن العدل, محمد كامل, عثمان عبدالمنعم","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtdm1ZRW1lY21oTFVmTkVtdng.jpg,3.5624312335
69,awqat faragh,أوقات فراغ,"Ahmed Hatem, Karim Qassem, Ahmed Haddad, Randa Al Behiry, Amr Abed, Safa Tag ElDin","أحمد حاتم, كريم قاسم, أحمد حداد, راندا البحيري, عمرو عابد, صفا تاج الدين","comedy, drama","كوميديا, دراما",https://i.egycdn.com/pic/WmFwZndlY21tbUVtbW1FbXBiRWNtbkR6UFBtam1tYQ.jpg,3.5613053905
70,mafia,مافيا,"Ahmed El Sakka, Mona Zaki, Mostafa Shaaban, Ahmed Rizk, Abbas Abo El Hassan, Tawfik Abdel Hamid","أحمد السقا, منى زكي, مصطفى شعبان, أحمد رزق, عباس أبو الحسن, توفيق عبدالحميد","Action, excitement","اكشن, اثارة",https://i.egycdn.com/pic/WmFwZndlY21tbUV2Y21FbWJ2UmN3ZHphbUVtWXBvYw.jpg,3.5610036295
71,welad rezk 2,ولاد رزق 2: عودة أسود الأرض,"Ahmed Ezz, Amr Youssef, Ahmed El Fishawy, Karim Qassem, Ahmed Dawood, Mohamed Mamdouh","أحمد عز, عمرو يوسف, أحمد الفيشاوي, كريم قاسم, أحمد داود, محمد ممدوح","drama, Action","دراما, اكشن",https://i.egycdn.com/pic/WmFwZndlY21MTkhjbWJ2Y212RWNhbUVsdmNtVGJ3TGM.jpg,3.560471277
72,sidi in american university,صعيدي في الجامعة الأمريكية,"Mohamed Henidy, Mona Zaki, Ahmed El Sakka, Tarek Lotfy, Hany Ramzy, Ghada Adel","محمد هنيدي, منى زكي, أحمد السقا, طارق لطفي, هاني رمزي, غادة عادل","comedy, old movie","كوميديا, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtRW1vY21tRWNtdm1ydGNtYmxtQ2o.jpg,3.554774376
73,sahar al laiali,سهر الليالي,"Sherif Mounir, Fathy Abdul Wahab, Hanan Turk, Ahmed Helmy, Ola Ghanem, Mona Zaki","شريف منير, فتحي عبدالوهاب, حنان ترك, أحمد حلمي, علا غانم, منى زكي","drama, romantic","دراما, رومانسية",https://i.egycdn.com/pic/WmFwZndlY21tbUVtdm1ibXZtYkVjYW1FdmNjTkV2Y21UbQ.jpg,3.5526756775
74,al badla,البدلة,"Tamer Hosny, Akram Hosny, Dalal Abdelaziz, Taher Abu Lela, Amina Khalil, Majed El Masry","تامر حسني, أكرم حسني, دلال عبدالعزيز, طاهر أبو ليلة (طاهر فاروز), أمينة خليل, ماجد المصري","drama, comedy","دراما, كوميديا",https://i.egycdn.com/pic/WmFwZndlY21Udm1tbVlibXZtYWNsbHh2TmptdmFQ.jpg,3.5489792545
75,zaki chan,زكي شان,"Ahmed Helmy, Yasmin Abdulaziz, Hassan Hosny, Amir Karara, Entsar, Hassan Kamy","أحمد حلمي, ياسمين عبدالعزيز, حسن حسني, أمير كرارة, إنتصار, حسن كامي",comedy,كوميديا,https://i.egycdn.com/pic/WmFwZndlY21tbWJtcHZtdm1tRWN3VGJtemFteGptalA.jpg,3.5465689045
76,ibrahim el abyad,إبراهيم الأبيض,"Ahmed El Sakka, Mahmoud Abdelaziz, Hend Sabry, Amr Waked, Hanan Turk, Bassem Samra","أحمد السقا, محمود عبدالعزيز, هند صبري, عمرو واكد, حنان ترك, باسم سمرة","drama, excitement, crime","دراما, جريمة, اثارة",https://i.egycdn.com/pic/WmFwZndlY21tbUV2Y21FbWptbUVjbW1tbXhtamNOdm1wdg.jpg,3.5401063925
77,krakwn fy alshar3,كراكون في الشارع,"Adel Imam, Yousra, Naeima El Soghaiar, Aml Ibrahim, Ali Al Sharif, Awatif Tikla","عادل إمام, يسرا, نعيمة الصغير, أمل إبراهيم, علي الشريف, عواطف تكلا",old movie,فيلم قديم,https://i.egycdn.com/pic/WmFwZndlY21tbW12Y3ZjbXBhY2xsbXNqdnd4bW12Yw.jpg,3.5378239035
78,el shaba7,الشبح,"Ahmed Ezz, Zeina, Mahmoud Abdelmoghni, Salah Abdullah, Youssef Fawzy, Hanaa Abdel Fattah","أحمد عز, زينة, محمود عبدالمغني, صلاح عبدالله, يوسف فوزي, هناء عبدالفتاح","Action, excitement, ambiguity, crime","اكشن, اثارة, جريمة, غموض",https://i.egycdn.com/pic/WmFwZndlY21tbXZtRW1qbWJtdkVjbUlQbWRUdm16eG12.jpg,3.5373773815
79,cabaret,كباريه,"Nadia Rafeek, Abdel Imam Abdalla, Ahmad Bedir, Khaled El Sawy, Donia Samir Ghanem, Fathy Abdul Wahab","نادية رفيق, عبدالإمام عبدالله, أحمد بدير, خالد الصاوي, دنيا سمير غانم, فتحي عبدالوهاب",,,https://i.egycdn.com/pic/WmFwZndlY21ZdnZjbWp2TnZFY21ZRW1qbVRFdmN2Y212.jpg,3.5341708365
80,al mashbouh,المشبوه,"Soad Hosny, Adel Imam, Saeed Saleh, Farouk El Feshawi, Fouad Ahmed, Ali Al Sharif","سعاد حسني, عادل إمام, سعيد صالح, فاروق الفيشاوي, فؤاد أحمد, علي الشريف","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbXZtam1Udm1tRWN2Y2x2Y3Z3YWFtRW1J.jpg,3.533777393
81,photocopy,فوتوكوبي,,,drama,دراما,https://i.egycdn.com/pic/WmFwZndlY21UbXZOTE5tbUVFY2FtcHZteGptdmxtRQ.jpg,3.532244538
82,al khaleya,الخلية,"Ahmed Ezz, Mohamed Mamdouh, Amina Khalil, Ahmed Safwat, Samer El Masrei, Ahmed Salah Hosny","أحمد عز, محمد ممدوح, أمينة خليل, أحمد صفوت, سامر المصري, أحمد صلاح حسني","drama, Action","دراما, اكشن",https://i.egycdn.com/pic/WmFwZndlY21UbW1UdnZ0Y211Y2NOWVliYVBsdmM.jpg,3.5283728505
83,ded al hokuma,ضد الحكومة,"Ahmed Zaki, Lebleba, Afaf Shoaib, Abu Bakr Ezzat, ElMontaser Bellah, Ahmed Khalil","أحمد زكي, لبلبة, عفاف شعيب, أبو بكر عزت, المنتصر بالله, أحمد خليل","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbXZtRW1vTnVjbWJteGpjTm1sbUVtdg.jpg,3.5264593915
84,ghazl al banat,غزل البنات,"Naguib El Rehany, Layla Mourad, Youssef Wahby, Anwar Wagdi, Mohamed Abdel Wahab, Soliman Naguib","نجيب الريحاني, ليلى مراد, يوسف وهبي, أنور وجدي, محمد عبدالوهاب, سليمان نجيب","Music, comedy, old movie","موسيقي, كوميديا, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbXZtYnZjbWJtbUVjbWp2Y3ZObkd3UG1F.jpg,3.5264593915
85,al kenz,الكنز: الحقيقة والخيال,"Ruby, Ahmed Rizk, Mohamed Saad, Amina Khalil, Mohamed Ramadan, Hend Sabry","روبي, أحمد رزق, محمد سعد, أمينة خليل, محمد رمضان, هند صبري","drama, History","دراما, تاريخ",https://i.egycdn.com/pic/WmFwZndlY21UbW1tbVRtbWJtbUVjbXZtcnR3bG1MTmo.jpg,3.5233448425
86,asmaa,أسماء,"Hend Sabry, Maged El Kedwany, Hany Adel, Ahmed Kamal, Marwa Tharwat, Ali Idris","هند صبري, ماجد الكدواني, هاني عادل, أحمد كمال, مروة ثروت, علي إدريس",drama,دراما,https://i.egycdn.com/pic/WmFwZndlY21tbUVtVHBUbUVjbWptZmt3YXZjbXZh.jpg,3.5229186015
87,tesba7 3la 5air,تصبح على خير,"Tamer Hosny, Nour, Dorra, Mai Omar, Mahmoud AlBezzawy","تامر حسني, نور اللبنانية, درة, مي عمر, محمود البزاوي","drama, romantic","دراما, رومانسية",https://i.egycdn.com/pic/WmFwZndlY21UWWJtYnZjbWJtYkVjdmNtcGpjTnBibW5J.jpg,3.5223263485
88,iskendereya leih,إسكندرية ليه؟,"Naglaa Fathy, Farid Shawqy, Ezzat El Alaily, Youssef Wahby, Yahia Shahein, Laila Fawzy","نجلاء فتحي, فريد شوقي, عزت العلايلي, يوسف وهبي, يحيى شاهين, ليلى فوزي","drama, CV, old movie","دراما, سيرة ذاتية, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtbW1FdmNtakVjbVR2bW1tdmFtYmFh.jpg,3.52064003
89,al bostagy,البوسطجي,"Shokry Sarhan, Salah Mansour, Zizi Mostafa, Fattheia Aly, Ali Roushdy, Helmy Hilaly","شكري سرحان, صلاح منصور, زيزي مصطفى, فتحية علي, علي رشدي, حلمي هلالي","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbWJtcG9OakVjbVl2bXBtd1RFbWp2dw.jpg,3.509019915
90,x large,إكس لارج,"Ahmed Helmy, Donia Samir Ghanem, Ibrahim Nasr, Khaled Sarhan, Amy Samir Ghanem, Mohamed Shahin","أحمد حلمي, دنيا سمير غانم, إبراهيم نصر, خالد سرحان, إيمي سمير غانم, محمد شاهين","Familial, comedy, romantic, drama","عائلي, كوميديا, رومانسية, دراما",https://i.egycdn.com/pic/WmFwZndlY21tbUVtTGNtbW1lY212bWptWVlnYVBtYg.jpg,3.5081338565
91,nawara,نوارة,,,drama,دراما,https://i.egycdn.com/pic/WmFwZndlY21ZWXBFbUhSY21tdk52bVR6eHdUSQ.jpg,3.5079543915
92,bab el hadid,باب الحديد,"Farid Shawqy, Hind Rostom, Youssef Chahine, Hassan El Baroudy, Abdel Aziz Khalil, Sayyed el Araby","فريد شوقي, هند رستم, يوسف شاهين, حسن البارودي, عبدالعزيز خليل, سيد العربي","drama, old movie, crime","دراما, جريمة, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbXZtbXZjbXB1Y21EVGJjd3htanZjbUk.jpg,3.5077802935
93,el fetewa,الفتوة,"Farid Shawqy, Taheyya Kariokka, Zaki Rostom, Tawfik El Deken, Mimi Shakib, Mahmoud El Sabbaa","فريد شوقي, تحية كاريوكا, زكي رستم, توفيق الدقن, ميمي شكيب, محمود السباع","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbXZtRW12bUxSY3htRW1wZ2F3TE5i.jpg,3.5076552925
94,film thiqafi,فيلم ثقافي,"Ahmed Eid, Ahmed Rizk, Fathy Abdul Wahab, Tariq Abd AlAziz, Yousra, Ahmed Khamis","أحمد عيد, أحمد رزق, فتحي عبدالوهاب, طارق عبدالعزيز, يسرا, أحمد خميس","drama, comedy","دراما, كوميديا",https://i.egycdn.com/pic/WmFwZndlY21tbWJtVG1tdm1iRWNtb2N4bVlqUHdUbQ.jpg,3.501173485
95,matab sena3y,مطب صناعي,"Ahmed Helmy, Nour, Ezzat Abu Ouf, Ahmad Rateb, Ahmad Saeed Abdulghani, Menna Arafa","أحمد حلمي, نور اللبنانية, عزت أبو عوف, أحمد راتب, أحمد سعيد عبدالغني, منة عرفة","comedy, drama","كوميديا, دراما",https://i.egycdn.com/pic/WmFwZndlY21tbUVtbW1tbWJtbUVjbG1qeG1oTGNhbA.jpg,3.5002834965
96,el mansy,المنسي,"Adel Imam, Yousra, Karam Motawie, Ahmed Adam, Nahed Gabr, Mustafa Metwalli","عادل إمام, يسرا, كرم مطاوع, أحمد آدم, ناهد جبر, مصطفى متولي","drama, comedy, old movie","دراما, كوميديا, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbWJtcG1tam1qRWN2Y2FLUHdUbWFtag.jpg,3.4986354735
97,kharig ala al qanoun,خارج على القانون,"Karim Abdulaziz, Maya Nasry, Ahmad Saeed Abdulghani, Hassan Hosny, Mahmoud El Gendy, Enaam Salosa","كريم عبدالعزيز, مايا نصري, أحمد سعيد عبدالغني, حسن حسني, محمود الجندي, إنعام سالوسة","drama, crime","دراما, جريمة",https://i.egycdn.com/pic/WmFwZndlY21tbXZ2TkxjdmNFY21ZYnZjdmN2d1Btam1J.jpg,3.498118842
98,the reports on sarah and saleem,التقارير حول سارة وسليم,,,"drama, ambiguity, romantic, war, crime","جريمة, دراما, غموض, رومانسية, حرب",https://i.egycdn.com/pic/WmFwZndlY21MY21wWXZtRW11Y21tUG1Id2FtcHBn.jpg,3.48986495
99,dokan shehata,دكان شحاتة,"Mahmoud Hemeida, Amr Saad, Amr Abdul Gelil, Tariq Abd AlAziz, Haifa Wehbe, Ghada Abdelrazek","محمود حميدة, عمرو سعد, عمرو عبدالجليل, طارق عبدالعزيز, هيفاء وهبي, غادة عبدالرازق","drama, romantic, crime","دراما, رومانسية, جريمة",https://i.egycdn.com/pic/WmFwZndlY21tbUVtRW1tbVR2RWNtdm12Y1VMY3Z0d2w.jpg,3.4891188245
100,omar and salma 2,عمر وسلمى 2,"Tamer Hosny, Mai Ezz ElDin, Ezzat Abu Ouf, Mirhan Hussein, Maysara","تامر حسني, مي عز الدين, عزت أبو عوف, ميرهان حسين, ميسرة","drama, comedy","دراما, كوميديا",https://i.egycdn.com/pic/WmFwZndlY21tbXZtVGJtbW1FRWNja05ub05ZaHo.jpg,3.4882826265
101,tharthara fawq el nil,ثرثرة فوق النيل,"Ahmad Ramzy, Magda ElKhatib, Mervat Amin, Emad Hamdy, Adel Adham, Soheir Ramzy","أحمد رمزي, ماجدة الخطيب, ميرفت أمين, عماد حمدي, عادل أدهم, سهير رمزي","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtcGptbW1iRWNtSHd4bW1tbW1USXg.jpg,3.4880366895
102,kharag w lam yaud,خرج ولم يعد,"Yehia El Fakharany, Farid Shawqy, Layla Olwi, Aida Abd El Aziz, Tawfik El Deken","يحيى الفخراني, فريد شوقي, ليلى علوي, عايدة عبدالعزيز, توفيق الدقن","drama, comedy, romantic, old movie","دراما, كوميديا, رومانسية, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtcG1tWXVjbXhqbUl4YWxtYmw.jpg,3.483658398
103,al bedaya,البداية,"Ahmed Zaki, Yousra, Safia El Emary, Gamil Rateb, Hamdy Ahmed, Souad Nasr","أحمد زكي, يسرا, صفية العمري, جميل راتب, حمدي أحمد, سعاد نصر","drama, excitement, comedy, old movie","دراما, اثارة, كوميديا, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUV2TkVtYnZjRWNtYmx4bW9OSXhh.jpg,3.4833296555
104,take care of your mind,خلي بالك من عقلك,"Adel Imam, Sherihan, Galal ElSharkawy, Ahmad Bedir, Fouad Ahmed, Naeima El Soghaiar","عادل إمام, شريهان, جلال الشرقاوي, أحمد بدير, فؤاد أحمد, نعيمة الصغير","drama, comedy, old movie","دراما, كوميديا, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21Zb05ZbW12bWVjbUV2d3h2TnNqeHg.jpg,3.4831932545
105,alzheimer,زهايمر,"Adel Imam, Fathy Abdul Wahab, Ahmed Rizk, Rania Yousef, Nelly Karim, Eman AlSayyed","عادل إمام, فتحي عبدالوهاب, أحمد رزق, رانيا يوسف, نيللي كريم, إيمان السيد","comedy, drama","كوميديا, دراما",https://i.egycdn.com/pic/WmFwZndlY21tbUVtWWp2TnZFY1BtalB2a3d4dnds.jpg,3.4764823925
106,horob edterary,هروب اضطراري,"Ahmed El Sakka, Ghada Adel, Amir Karara, Mostafa Khater, Fathy Abdul Wahab, Ahmed Helmy","أحمد السقا, غادة عادل, أمير كرارة, مصطفى خاطر, فتحي عبدالوهاب, أحمد حلمي","Action, drama, excitement","اكشن, دراما, اثارة",https://i.egycdn.com/pic/WmFwZndlY21UbW1UdnZ0Y21lY21tbEt4eFBQbWo.jpg,3.475874967
107,microphone,ميكروفون,"Khaled Abol Naga, Atef Youssef, Hany Adel, Youssra Al Lozy, Ahmed Magdy, Menna Shalaby","خالد أبو النجا, عاطف يوسف, هاني عادل, يسرا اللوزي, أحمد مجدي, منة شلبي","Music, drama","موسيقي, دراما",https://i.egycdn.com/pic/WmFwZndlY21tbUVtb052dlJjbUV2Y212bVlUdmxQ.jpg,3.473836936
108,love above the pyramid plateau,الحب فوق هضبة الهرم,"Ahmed Zaki, Athar El Hakeim, Ahmad Rateb, Najah Al Muji, Nahed Samir, Adawy Gheith","أحمد زكي, آثار الحكيم, أحمد راتب, نجاح الموجي, ناهد سمير, عدوي غيث","romantic, drama, old movie","رومانسية, دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbXZtb3ROdWNtVEhjY3RjbXZ2d0s.jpg,3.4732651835
109,maali al wazir,معالي الوزير,"Ahmed Zaki, Yousra, Hesham Abdul Hamid, Lebleba, Omar ElHariri, Mimi Gamal","أحمد زكي, يسرا, هشام عبدالحميد, لبلبة, عمر الحريري, ميمي جمال",drama,دراما,https://i.egycdn.com/pic/WmFwZndlY21tbWJtbW12bWp2Y0VjbVRibG1wdm1tYW1J.jpg,3.4727564415
110,el basha telmeez,الباشا تلميذ,"Karim Abdulaziz, Ghada Adel, Hassan Hosny, Ramez Galal, Mohamed Ragab, Maha Ahmed","كريم عبدالعزيز, غادة عادل, حسن حسني, رامز جلال, محمد رجب, مها أحمد","romantic, comedy, excitement","رومانسية, كوميديا, اثارة",https://i.egycdn.com/pic/WmFwZndlY21tbUVtcHZtdm1hY3htcGp2Tm1hbUR6.jpg,3.472556714
111,welad rezk,ولاد رزق,"Ahmed Ezz, Amr Youssef, Ahmed El Fishawy, Ahmed Dawood, Karim Qassem, Sayed Ragab","أحمد عز, عمرو يوسف, أحمد الفيشاوي, أحمد داود, كريم قاسم, سيد رجب","Action, drama, crime","اكشن, جريمة, دراما",https://i.egycdn.com/pic/WmFwZndlY21tbUVtWVlidmNFY21ZYndUYlBQUG12.jpg,3.467221912
112,heya fawda,هي فوضى,"Khaled Saleh, Menna Shalaby, Hala Sedqy, Youssef El Sherif, Hala Fakher, Amr Abdul Gelil","خالد صالح, منة شلبي, هالة صدقي, يوسف الشريف, هالة فاخر, عمرو عبدالجليل",drama,دراما,https://i.egycdn.com/pic/WmFwZndlY21tbXZtYnZjbUVtYWNQbWJtVExjbWptRWw.jpg,3.45776082
113,gaana elbayan eltaly,جاءنا البيان التالي,"Mohamed Henidy, Hanan Turk, Lotfy Labib, Ahmed Khalil, Falak Nour, Nehal Anbar","محمد هنيدي, حنان ترك, لطفي لبيب, أحمد خليل, فلك نور, نهال عنبر",comedy,كوميديا,https://i.egycdn.com/pic/WmFwZndlY21URXZjdk5FbW1tZWN4bUlsbXZtRVBtdm1J.jpg,3.457155599
114,shabab imraa,شباب امرأة,"Shadya, AbdelWareth Asar, Shokry Sarhan, Taheyya Kariokka, Serag Mounir, Fardos Mohamed","شادية, عبدالوارث عسر, شكري سرحان, تحية كاريوكا, سراج منير, فردوس محمد","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbXZtYm1UbW1qRWNtYm1JUG1UelB3VG0.jpg,3.452560488
115,30 years ago,من 30 سنة,,,"drama, excitement","دراما, اثارة",https://i.egycdn.com/pic/WmFwZndlY3ZjbWJtdm1UYm12RWNQbUVQY1VkQ2ptbQ.jpg,3.452258774
116,bin el samaa w al ard,بين السماء والأرض,"Hind Rostom, Abdelmonem Ibrahim, Naima Wasfi, Zizi Mostafa, Ahmed Loxer, Mahmoud Azmy","هند رستم, عبدالمنعم إبراهيم, نعيمة وصفي, زيزي مصطفى, أحمد لوكسر, محمود عزمي","drama, excitement, comedy, old movie","دراما, اثارة, كوميديا, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUV2Tm1tWXVjbXZtRW12bUVtYmNVTHc.jpg,3.4521956925
117,hata la yateer el dokhan,حتى لا يطير الدخان,"Adel Imam, Soheir Ramzy, Ahmad Rateb, Nadia Arslan, Sanaa Shafea, Fekry Abaza","عادل إمام, سهير رمزي, أحمد راتب, نادية أرسلان, سناء شافع, فكري أباظة","drama, old movie","دراما, فيلم قديم",https://i.egycdn.com/pic/WmFwZndlY21tbUVtbW1tbWptZWNjTmp4eHdMY3hL.jpg,3.448656116
118,sheikh jackson,شيخ جاكسون,,,drama,دراما,https://i.egycdn.com/pic/WmFwZndlY21UcHBwRW1wdWNtenhtVGp2TnBFbW0.jpg,3.447093951
